exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,lot_size,tick_size,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
BSE,937637,93EFSL31,BSE-93EFSL31,93EFSL31,EQ,CASH,F,INE532F07CI9,1.0,0.01,0,1,93EFSL31,0
BSE,937831,843IHFL29,BSE-843IHFL29,843IHFL29,EQ,CASH,F,INE477L07AQ2,1.0,0.01,0,1,843IHFL29,0
BSE,937501,930EFSL31,BSE-930EFSL31,930EFSL31,EQ,CASH,F,INE532F07CA6,1.0,0.01,0,1,930EFSL31,0
BSE,937775,950MFL27,BSE-950MFL27,950MFL27,EQ,CASH,F,INE549K08285,1.0,0.01,0,1,950MFL27,0
BSE,937615,1150KLM26,BSE-1150KLM26,1150KLM26,EQ,CASH,F,INE01I507380,1.0,0.01,0,1,1150KLM26,0
BSE,937575,85PFL26,BSE-85PFL26,85PCHFL26,EQ,CASH,F,INE516Y07360,1.0,0.01,0,1,85PFL26,0
BSE,937527,77IGT28,BSE-77IGT28,77IGT28,EQ,CASH,F,INE219X07215,1.0,0.01,0,1,77IGT28,0
BSE,937887,875MFL28,BSE-875MFL28,875MFL28,EQ,CASH,F,INE549K07BC8,1.0,0.01,0,1,875MFL28,0
BSE,937799,915EFSL26A,BSE-915EFSL26A,915EFSL26B,EQ,CASH,F,INE532F07CQ2,1.0,0.01,0,1,915EFSL26A,0
BSE,937697,10KSFL25,BSE-10KSFL25,10KSFL25,EQ,CASH,F,INE403Q07CG4,1.0,0.01,0,1,10KSFL25,0
BSE,937825,820IIFL27,BSE-820IIFL27,820IHFL27,EQ,CASH,F,INE477L07AN9,1.0,0.01,0,1,820IIFL27,0
BSE,937595,1050SFL26,BSE-1050SFL26,1050SFL26,EQ,CASH,F,INE302E08084,1.0,0.01,0,1,1050SFL26,0
BSE,937487,1025KFL26C,BSE-1025KFL26C,1025KFL26C,EQ,CASH,F,INE403Q08233,1.0,0.01,0,1,1025KFL26C,0
BSE,937765,1125KLM26A,BSE-1125KLM26A,1125KLM26A,EQ,CASH,F,INE01I507489,1.0,0.01,0,1,1125KLM26A,0
BSE,937631,915EFSL26,BSE-915EFSL26,915EFSL26,EQ,CASH,F,INE532F07CF5,1.0,0.01,0,1,915EFSL26,0
BSE,937743,12IML26,BSE-12IML26,12IML26,EQ,CASH,F,INE0BUS08013,1.0,0.01,0,1,12IML26,0
BSE,937537,82IGT31,BSE-82IGT31,82IGT31,EQ,CASH,F,INE219X07264,1.0,0.01,0,1,82IGT31,0
BSE,937547,875MFCL26C,BSE-875MFCL26C,875MFCL26C,EQ,CASH,F,INE549K07AJ5,1.0,0.01,0,1,875MFCL26C,0
BSE,937777,975MFL29,BSE-975MFL29,975MFL29,EQ,CASH,F,INE549K08293,1.0,0.01,0,1,975MFL29,0
BSE,937767,KAFL28A,BSE-KAFL28A,KLM01NOV21B,EQ,CASH,F,INE01I507497,1.0,0.01,0,1,KAFL28A,0
BSE,937701,9KSFL27,BSE-9KSFL27,9KSFL27,EQ,CASH,F,INE403Q07CH2,1.0,0.01,0,1,9KSFL27,0
BSE,937577,875PF26,BSE-875PF26,875PCHFL26,EQ,CASH,F,INE516Y07410,1.0,0.01,0,1,875PF26,0
BSE,937579,875PFL31,BSE-875PFL31,875PCHFL31,EQ,CASH,F,INE516Y07378,1.0,0.01,0,1,875PFL31,0
BSE,937889,9MFL30,BSE-9MFL30,9MFL30,EQ,CASH,F,INE549K07BD6,1.0,0.01,0,1,9MFL30,0
BSE,937613,1125KLM26,BSE-1125KLM26,1125KLM26,EQ,CASH,F,INE01I507372,1.0,0.01,0,1,1125KLM26,0
BSE,937687,850SCL25A,BSE-850SCL25A,935IHFL28,EQ,CASH,F,INE148I08348,1.0,0.01,0,1,850SCL25A,0
BSE,937581,9PFL31A,BSE-9PFL31A,9PCHFL31A,EQ,CASH,F,INE516Y07428,1.0,0.01,0,1,9PFL31A,0
BSE,937745,12IML26A,BSE-12IML26A,12IML26A,EQ,CASH,F,INE0BUS08021,1.0,0.01,0,1,12IML26A,0
BSE,937827,850IIFL27,BSE-850IIFL27,850IHFL27,EQ,CASH,F,INE477L07AO7,1.0,0.01,0,1,850IIFL27,0
BSE,937633,955EFSL26A,BSE-955EFSL26A,955EFSL26,EQ,CASH,F,INE532F07CG3,1.0,0.01,0,1,955EFSL26A,0
BSE,937593,SFLZC25,BSE-SFLZC25,ZCSFL25,EQ,CASH,F,INE302E07383,1.0,0.01,0,1,SFLZC25,0
BSE,937539,772IGT31,BSE-772IGT31,772IGT31,EQ,CASH,F,INE219X07272,1.0,0.01,0,1,772IGT31,0
BSE,937685,935SCL28,BSE-935SCL28,889IHFL28,EQ,CASH,F,INE148I08330,1.0,0.01,0,1,935SCL28,0
BSE,937679,889SCL26,BSE-889SCL26,925IHFL26,EQ,CASH,F,INE148I07KN1,1.0,0.01,0,1,889SCL26,0
BSE,937619,10IIFL28,BSE-10IIFL28,10IHFL28,EQ,CASH,F,INE477L08147,1.0,0.01,0,1,10IIFL28,0
BSE,937489,KFLZC28A,BSE-KFLZC28A,0KFL28A,EQ,CASH,F,INE403Q08241,1.0,0.01,0,1,KFLZC28A,0
BSE,937859,875SCFL27,BSE-875SCFL27,875IHFL27,EQ,CASH,F,INE148I07LB4,1.0,0.01,0,1,875SCFL27,0
BSE,937591,10SFL25,BSE-10SFL25,10SFL25,EQ,CASH,F,INE302E07375,1.0,0.01,0,1,10SFL25,0
BSE,937723,875IIFL26,BSE-875IIFL26,875IIFL26,EQ,CASH,F,INE530B07179,1.0,0.01,0,1,875IIFL26,0
BSE,937711,830JMFPL30,BSE-830JMFPL30,830JMFPL30,EQ,CASH,F,INE523H07BQ9,1.0,0.01,0,1,830JMFPL30,0
BSE,937893,MFLZC25C,BSE-MFLZC25C,ZCMFL25,EQ,CASH,F,INE549K07BF1,1.0,0.01,0,1,MFLZC25C,0
BSE,937499,EFSLZC26A,BSE-EFSLZC26A,0EFSL26B,EQ,CASH,F,INE532F07BZ5,1.0,0.01,0,1,EFSLZC26A,0
BSE,937533,769IGT28,BSE-769IGT28,769IGT28,EQ,CASH,F,INE219X07249,1.0,0.01,0,1,769IGT28,0
BSE,937549,950MFCL27D,BSE-950MFCL27D,950MFCL27D,EQ,CASH,F,INE549K08236,1.0,0.01,0,1,950MFCL27D,0
BSE,937763,11KAFL26,BSE-11KAFL26,11KLM26,EQ,CASH,F,INE01I507471,1.0,0.01,0,1,11KAFL26,0
BSE,937805,93EFSL31A,BSE-93EFSL31A,93EFSL31A,EQ,CASH,F,INE532F07CT6,1.0,0.01,0,1,93EFSL31A,0
BSE,937773,910MFL26,BSE-910MFL26,910MFL26,EQ,CASH,F,INE549K07AU2,1.0,0.01,0,1,910MFL26,0
BSE,937721,842IIFL26,BSE-842IIFL26,842IIFL26,EQ,CASH,F,INE530B07161,1.0,0.01,0,1,842IIFL26,0
BSE,937699,KFLZC25C,BSE-KFLZC25C,0KSFL25,EQ,CASH,F,INE403Q07CC3,1.0,0.01,0,1,KFLZC25C,0
BSE,937485,KFLZC26C,BSE-KFLZC26C,0KFL25D,EQ,CASH,F,INE403Q07BZ6,1.0,0.01,0,1,KFLZC26C,0
BSE,937535,795IGT31,BSE-795IGT31,795IGT31,EQ,CASH,F,INE219X07256,1.0,0.01,0,1,795IGT31,0
BSE,937681,975SCL28,BSE-975SCL28,889IHFL26,EQ,CASH,F,INE148I07KP6,1.0,0.01,0,1,975SCL28,0
BSE,937895,MFLZC27A,BSE-MFLZC27A,ZCMFL27,EQ,CASH,F,INE549K07BG9,1.0,0.01,0,1,MFLZC27A,0
BSE,937807,97EFSL31A,BSE-97EFSL31A,97EFSL31A,EQ,CASH,F,INE532F07CU4,1.0,0.01,0,1,97EFSL31A,0
BSE,937551,975MFCL28E,BSE-975MFCL28E,975MFCL28E,EQ,CASH,F,INE549K08244,1.0,0.01,0,1,975MFCL28E,0
BSE,938101,915NWIL25,BSE-915NWIL25,Edelweiss Broking Ltd. - (915EBL25),EQ,CASH,F,INE523L07694,1.0,0.01,0,1,915NWIL25,0
BSE,938113,995NWIL32,BSE-995NWIL32,Edelweiss Broking Ltd. - (995EBL32),EQ,CASH,F,INE523L07736,1.0,0.01,0,1,995NWIL32,0
BSE,937987,SFL27,BSE-SFL27,SFL290422C,EQ,CASH,F,INE302E07474,1.0,0.01,0,1,SFL27,0
BSE,938218,965EFSL32,BSE-965EFSL32,Edelweiss Financial Services Ltd. - (965EFSL32),EQ,CASH,F,INE532F07DD8,1.0,0.01,0,1,965EFSL32,0
BSE,938121,9KFL26,BSE-9KFL26,9KFL26,EQ,CASH,F,INE403Q07CT7,1.0,0.01,0,1,9KFL26,0
BSE,937955,850SCL25,BSE-850SCL25,850IBHL25,EQ,CASH,F,INE148I07LM1,1.0,0.01,0,1,850SCL25,0
BSE,938210,EFSL25,BSE-EFSL25,Edelweiss Financial Services Ltd. - (EFSL201022A),EQ,CASH,F,INE532F07CZ3,1.0,0.01,0,1,EFSL25,0
BSE,938109,NWIL27,BSE-NWIL27,Edelweiss Broking Ltd. - (EBL150722B),EQ,CASH,F,INE523L07728,1.0,0.01,0,1,NWIL27,0
BSE,937969,843SCL27,BSE-843SCL27,843IBHL27,EQ,CASH,F,INE148I07LU4,1.0,0.01,0,1,843SCL27,0
BSE,938029,MFLVIII27H,BSE-MFLVIII27H,MFLVIII27H,EQ,CASH,F,INE414G07GK5,1.0,0.01,0,1,MFLVIII27H,0
BSE,937997,NIDO25,BSE-NIDO25,EHFL290422,EQ,CASH,F,INE530L07467,1.0,0.01,0,1,NIDO25,0
BSE,937921,11KAFL27,BSE-11KAFL27,11KAFL27,EQ,CASH,F,INE01I507570,1.0,0.01,0,1,11KAFL27,0
BSE,938005,930NIDO32,BSE-930NIDO32,930EHFL32,EQ,CASH,F,INE530L07509,1.0,0.01,0,1,930NIDO32,0
BSE,937933,925KFIL25,BSE-925KFIL25,925KFIL25,EQ,CASH,F,INE403Q07CL4,1.0,0.01,0,1,925KFIL25,0
BSE,938200,KAFL29,BSE-KAFL29,KLM181022A,EQ,CASH,F,INE01I507679,1.0,0.01,0,1,KAFL29,0
BSE,938176,915SCL27,BSE-915SCL27,955IHFL,EQ,CASH,F,INE148I07ME6,1.0,0.01,0,1,915SCL27,0
BSE,938125,KFL27A,BSE-KFL27A,KFL110822A,EQ,CASH,F,INE403Q07CV3,1.0,0.01,0,1,KFL27A,0
BSE,937985,10SFL27,BSE-10SFL27,10SFL27,EQ,CASH,F,INE302E07466,1.0,0.01,0,1,10SFL27,0
BSE,938220,1010EFSL32,BSE-1010EFSL32,Edelweiss Financial Services Ltd. - (1010EFSL32),EQ,CASH,F,INE532F07DE6,1.0,0.01,0,1,1010EFSL32,0
BSE,938111,953NWIL32,BSE-953NWIL32,Edelweiss Broking Ltd. - (953EBL32),EQ,CASH,F,INE523L07744,1.0,0.01,0,1,953NWIL32,0
BSE,938009,MFLI25A,BSE-MFLI25A,MFLI25A,EQ,CASH,F,INE414G07GD0,1.0,0.01,0,1,MFLI25A,0
BSE,937983,SFL26,BSE-SFL26,SFL290422B,EQ,CASH,F,INE302E07458,1.0,0.01,0,1,SFL26,0
BSE,937899,MFLZC30,BSE-MFLZC30,ZCMFL30,EQ,CASH,F,INE549K07BI5,1.0,0.01,0,1,MFLZC30,0
BSE,937935,950KFIL26,BSE-950KFIL26,95KFIL26,EQ,CASH,F,INE403Q07CM2,1.0,0.01,0,1,950KFIL26,0
BSE,937999,915NIDO27,BSE-915NIDO27,915EHFL27,EQ,CASH,F,INE530L07475,1.0,0.01,0,1,915NIDO27,0
BSE,937967,925SCL27,BSE-925SCL27,925IBHL27,EQ,CASH,F,INE148I07LT6,1.0,0.01,0,1,925SCL27,0
BSE,938123,95KFL26,BSE-95KFL26,95KFL26,EQ,CASH,F,INE403Q07CU5,1.0,0.01,0,1,95KFL26,0
BSE,938007,970NIDO32,BSE-970NIDO32,970EHFL32,EQ,CASH,F,INE530L07517,1.0,0.01,0,1,970NIDO32,0
BSE,938168,894SCL25,BSE-894SCL25,IHFL280922b,EQ,CASH,F,INE148I07MF3,1.0,0.01,0,1,894SCL25,0
BSE,938065,MFLI25,BSE-MFLI25,MFLI25,EQ,CASH,F,INE414G07GL3,1.0,0.01,0,1,MFLI25,0
BSE,938107,955NWIL27,BSE-955NWIL27,Edelweiss Broking Ltd. - (955EBL27),EQ,CASH,F,INE523L07751,1.0,0.01,0,1,955NWIL27,0
BSE,938025,1040UCL25,BSE-1040UCL25,1040UCL25,EQ,CASH,F,INE583D07265,1.0,0.01,0,1,1040UCL25,0
BSE,938212,935EFSL27,BSE-935EFSL27,Edelweiss Financial Services Ltd. - (935EFSL27),EQ,CASH,F,INE532F07DB2,1.0,0.01,0,1,935EFSL27,0
BSE,938127,925KFL27,BSE-925KFL27,925KFL27,EQ,CASH,F,INE403Q07CW1,1.0,0.01,0,1,925KFL27,0
BSE,937937,KFLZC26D,BSE-KFLZC26D,0KFFL26,EQ,CASH,F,INE403Q07CN0,1.0,0.01,0,1,KFLZC26D,0
BSE,937993,870NIDO25,BSE-870NIDO25,870EHFL25,EQ,CASH,F,INE530L07442,1.0,0.01,0,1,870NIDO25,0
BSE,938143,MFL30,BSE-MFL30,MFL060922C,EQ,CASH,F,INE549K07BJ3,1.0,0.01,0,1,MFL30,0
BSE,938206,89EFSL25,BSE-89EFSL25,89EFSL25,EQ,CASH,F,INE532F07CX8,1.0,0.01,0,1,89EFSL25,0
BSE,938055,MMFL27,BSE-MMFL27,MMFL23522A,EQ,CASH,F,INE101Q07AM6,1.0,0.01,0,1,MMFL27,0
BSE,938075,MFLVI25,BSE-MFLVI25,MFLVI25,EQ,CASH,F,INE414G07GQ2,1.0,0.01,0,1,MFLVI25,0
BSE,938077,MFLVII27,BSE-MFLVII27,Muthoot Finance Ltd. - (MUTHOOTFIN),EQ,CASH,F,INE414G07GR0,1.0,0.01,0,1,MFLVII27,0
BSE,938196,1050KLM27,BSE-1050KLM27,1050KLM27,EQ,CASH,F,INE01I507653,1.0,0.01,0,1,1050KLM27,0
BSE,937971,889SCL27,BSE-889SCL27,889IBHL27,EQ,CASH,F,INE148I07LV2,1.0,0.01,0,1,889SCL27,0
BSE,938214,975EFSL27,BSE-975EFSL27,Edelweiss Financial Services Ltd. - (975EFSL27),EQ,CASH,F,INE532F07DC0,1.0,0.01,0,1,975EFSL27,0
BSE,937981,9SFL26,BSE-9SFL26,9SFL26,EQ,CASH,F,INE302E07441,1.0,0.01,0,1,9SFL26,0
BSE,938021,MFLVI32F,BSE-MFLVI32F,MFLVI32F,EQ,CASH,F,INE414G07GI9,1.0,0.01,0,1,MFLVI32F,0
BSE,938027,MFLVII25G,BSE-MFLVII25G,MFLVII25G,EQ,CASH,F,INE414G07GJ7,1.0,0.01,0,1,MFLVII25G,0
BSE,938224,79NHIT40,BSE-79NHIT40,National Highways Infra Trust - (79NHIT40),EQ,CASH,F,INE0H7R07025,1.0,0.01,0,1,79NHIT40,0
BSE,938208,925EFSL25,BSE-925EFSL25,Edelweiss Financial Services Ltd. - (925EFSL25),EQ,CASH,F,INE532F07CY6,1.0,0.01,0,1,925EFSL25,0
BSE,937995,905NIDO25,BSE-905NIDO25,905EHFL25,EQ,CASH,F,INE530L07459,1.0,0.01,0,1,905NIDO25,0
BSE,938141,MFL26E,BSE-MFL26E,MFL060922B,EQ,CASH,F,INE549K07BK1,1.0,0.01,0,1,MFL26E,0
BSE,937957,9SCL25,BSE-9SCL25,9IBHL25,EQ,CASH,F,INE148I07LN9,1.0,0.01,0,1,9SCL25,0
BSE,938198,1075KLM27,BSE-1075KLM27,1075KLM27,EQ,CASH,F,INE01I507661,1.0,0.01,0,1,1075KLM27,0
BSE,938053,950MMFL26,BSE-950MMFL26,950MMFL26,EQ,CASH,F,INE101Q07AL8,1.0,0.01,0,1,950MMFL26,0
BSE,937939,10KFIL27,BSE-10KFIL27,10KFIL27,EQ,CASH,F,INE403Q07CO8,1.0,0.01,0,1,10KFIL27,0
BSE,938194,975KLM25,BSE-975KLM25,975KLM25,EQ,CASH,F,INE01I507646,1.0,0.01,0,1,975KLM25,0
BSE,938166,847SCL25,BSE-847SCL25,93IHFL25,EQ,CASH,F,INE148I07MB2,1.0,0.01,0,1,847SCL25,0
BSE,937979,SFL25A,BSE-SFL25A,SFL290422A,EQ,CASH,F,INE302E07433,1.0,0.01,0,1,SFL25A,0
BSE,938139,MFL25C,BSE-MFL25C,MFL060922A,EQ,CASH,F,INE549K07BL9,1.0,0.01,0,1,MFL25C,0
BSE,938015,MFLIV27D,BSE-MFLIV27D,MFLIV27D,EQ,CASH,F,INE414G07GG3,1.0,0.01,0,1,MFLIV27D,0
BSE,937977,875SFL25,BSE-875SFL25,875SFL25,EQ,CASH,F,INE302E07425,1.0,0.01,0,1,875SFL25,0
BSE,938222,79NHIT35,BSE-79NHIT35,National Highways Infra Trust - (79NHIT35),EQ,CASH,F,INE0H7R07017,1.0,0.01,0,1,79NHIT35,0
BSE,937941,KFLZC29,BSE-KFLZC29,0KFIL29,EQ,CASH,F,INE403Q07CP5,1.0,0.01,0,1,KFLZC29,0
BSE,938071,MFLIV27,BSE-MFLIV27,MFLIV27,EQ,CASH,F,INE414G07GO7,1.0,0.01,0,1,MFLIV27,0
BSE,938129,KFL29,BSE-KFL29,KFL110822B,EQ,CASH,F,INE403Q07CX9,1.0,0.01,0,1,KFL29,0
BSE,937961,820SCL25,BSE-820SCL25,820IBHL25,EQ,CASH,F,INE148I07LQ2,1.0,0.01,0,1,820SCL25,0
BSE,938051,MMFL25,BSE-MMFL25,MMFL230522,EQ,CASH,F,INE101Q07AK0,1.0,0.01,0,1,MMFL25,0
BSE,938178,865SCL24B,BSE-865SCL24B,87IHFL27,EQ,CASH,F,INE148I07MK3,1.0,0.01,0,1,865SCL24B,0
BSE,938164,93SCFL25,BSE-93SCFL25,88IHFL25,EQ,CASH,F,INE148I07MA4,1.0,0.01,0,1,93SCFL25,0
BSE,938192,95KLM25,BSE-95KLM25,95KLM25,EQ,CASH,F,INE01I507638,1.0,0.01,0,1,95KLM25,0
BSE,938170,905SCL27,BSE-905SCL27,847IHFL25,EQ,CASH,F,INE148I07MI7,1.0,0.01,0,1,905SCL27,0
BSE,938099,88NWIL25,BSE-88NWIL25,Edelweiss Broking Ltd. - (88EBL25),EQ,CASH,F,INE523L07660,1.0,0.01,0,1,88NWIL25,0
BSE,938149,1050UCL25,BSE-1050UCL25,1050UCL25,EQ,CASH,F,INE583D07315,1.0,0.01,0,1,1050UCL25,0
BSE,938103,NWIL25,BSE-NWIL25,Edelweiss Broking Ltd. - (EBL150722A),EQ,CASH,F,INE523L07702,1.0,0.01,0,1,NWIL25,0
BSE,938093,IML28C,BSE-IML28C,IML280622C,EQ,CASH,F,INE0BUS07577,1.0,0.01,0,1,IML28C,0
BSE,938216,EFSL27,BSE-EFSL27,Edelweiss Financial Services Ltd. - (EFSL201022B),EQ,CASH,F,INE532F07DA4,1.0,0.01,0,1,EFSL27,0
BSE,937959,SCLZC25,BSE-SCLZC25,0IBHFL25,EQ,CASH,F,INE148I07LP4,1.0,0.01,0,1,SCLZC25,0
BSE,938019,MFLV29E,BSE-MFLV29E,MFLV29E,EQ,CASH,F,INE414G07GH1,1.0,0.01,0,1,MFLV29E,0
BSE,938091,11IML27,BSE-11IML27,11IML27,EQ,CASH,F,INE0BUS07569,1.0,0.01,0,1,11IML27,0
BSE,938172,955SCL27,BSE-955SCL27,894IHFL25,EQ,CASH,F,INE148I07MJ5,1.0,0.01,0,1,955SCL27,0
BSE,938073,MFLV29,BSE-MFLV29,MFLV29,EQ,CASH,F,INE414G07GP4,1.0,0.01,0,1,MFLV29,0
BSE,938174,87SCL27,BSE-87SCL27,905IHFL27,EQ,CASH,F,INE148I07MD8,1.0,0.01,0,1,87SCL27,0
BSE,937929,875KFL25,BSE-875KFL25,875KFL25,EQ,CASH,F,INE403Q07CJ8,1.0,0.01,0,1,875KFL25,0
BSE,937923,1125KAFL27,BSE-1125KAFL27,1125KAFL27,EQ,CASH,F,INE01I507588,1.0,0.01,0,1,1125KAFL27,0
BSE,938001,955NIDO27,BSE-955NIDO27,955EHFL27,EQ,CASH,F,INE530L07483,1.0,0.01,0,1,955NIDO27,0
BSE,938105,916NWIL27,BSE-916NWIL27,Edelweiss Broking Ltd. - (916EBL27),EQ,CASH,F,INE523L07710,1.0,0.01,0,1,916NWIL27,0
BSE,937965,875SCL27,BSE-875SCL27,875IBHL27,EQ,CASH,F,INE148I07LS8,1.0,0.01,0,1,875SCL27,0
BSE,938117,85KFL25,BSE-85KFL25,85KFL25,EQ,CASH,F,INE403Q07CR1,1.0,0.01,0,1,85KFL25,0
BSE,938135,835MFL26,BSE-835MFL26,835MFL26,EQ,CASH,F,INE549K07BN5,1.0,0.01,0,1,835MFL26,0
BSE,938067,MFLII27,BSE-MFLII27,MFLII27,EQ,CASH,F,INE414G07GM1,1.0,0.01,0,1,MFLII27,0
BSE,937925,KAFLZC28,BSE-KAFLZC28,0KLML28,EQ,CASH,F,INE01I507596,1.0,0.01,0,1,KAFLZC28,0
BSE,938133,825MFL25A,BSE-825MFL25A,825MFL25A,EQ,CASH,F,INE549K07BO3,1.0,0.01,0,1,825MFL25A,0
BSE,938003,NIDO27,BSE-NIDO27,EHFL29APR22,EQ,CASH,F,INE530L07491,1.0,0.01,0,1,NIDO27,0
BSE,937963,866SCL25,BSE-866SCL25,866IBHL25,EQ,CASH,F,INE148I07LR0,1.0,0.01,0,1,866SCL25,0
BSE,938011,MFLII27B,BSE-MFLII27B,MFLII27B,EQ,CASH,F,INE414G07GE8,1.0,0.01,1,1,MFLII27B,0
BSE,938180,905SC24B,BSE-905SC24B,915IHFL27,EQ,CASH,F,INE148I07ML1,1.0,0.01,0,1,905SC24B,0
BSE,938013,MFLIII25C,BSE-MFLIII25C,MFLIII25C,EQ,CASH,F,INE414G07GF5,1.0,0.01,0,1,MFLIII25C,0
BSE,938069,MFLIII25,BSE-MFLIII25,MFLIII25,EQ,CASH,F,INE414G07GN9,1.0,0.01,0,1,MFLIII25,0
BSE,937931,KFLZC25D,BSE-KFLZC25D,0KFIL25,EQ,CASH,F,INE403Q07CK6,1.0,0.01,0,1,KFLZC25D,0
BSE,938119,KFL25A,BSE-KFL25A,KFL110822,EQ,CASH,F,INE403Q07CS9,1.0,0.01,0,1,KFL25A,0
BSE,938280,CAGL27A,BSE-CAGL27A,CREDITACC,EQ,CASH,F,INE741K07504,1.0,0.01,0,1,CAGL27A,0
BSE,938308,955SCL25,BSE-955SCL25,955IHFL25,EQ,CASH,F,INE148I07NH7,1.0,0.01,0,1,955SCL25,0
BSE,938288,760MFL25,BSE-760MFL25,760MFL25,EQ,CASH,F,INE414G07HD8,1.0,0.01,0,1,760MFL25,0
BSE,938436,785MFL28,BSE-785MFL28,785MFL28,EQ,CASH,F,INE414G07HM9,1.0,0.01,0,1,785MFL28,0
BSE,938306,905SCL25,BSE-905SCL25,905IHFL25,EQ,CASH,F,INE148I07NI5,1.0,0.01,0,1,905SCL25,0
BSE,938316,894SCL27,BSE-894SCL27,98IHFL27,EQ,CASH,F,INE148I07NG9,1.0,0.01,0,1,894SCL27,0
BSE,938252,915SCL27A,BSE-915SCL27A,955IHFL27,EQ,CASH,F,INE148I07MV0,1.0,0.01,0,1,915SCL27A,0
BSE,938290,775MFL27,BSE-775MFL27,775MFL27,EQ,CASH,F,INE414G07HE6,1.0,0.01,0,1,775MFL27,0
BSE,938274,960CAGL25,BSE-960CAGL25,CREDITACC,EQ,CASH,F,INE741K07470,1.0,0.01,0,1,960CAGL25,0
BSE,938292,MFLZC25,BSE-MFLZC25,MFL231222,EQ,CASH,F,INE414G07HF3,1.0,0.01,0,1,MFLZC25,0
BSE,938438,775MFL25,BSE-775MFL25,775MFL25,EQ,CASH,F,INE414G07HN7,1.0,0.01,0,1,775MFL25,0
BSE,938432,MFL26C,BSE-MFL26C,MFL02022023,EQ,CASH,F,INE549K07BQ8,1.0,0.01,0,1,MFL26C,0
BSE,938310,87SCL25,BSE-87SCL25,87IHFL25,EQ,CASH,F,INE148I07NP0,1.0,0.01,0,1,87SCL25,0
BSE,938496,888SFIL25C,BSE-888SFIL25C,957OCCL25,EQ,CASH,F,INE244L07432,1.0,0.01,0,1,888SFIL25C,0
BSE,938264,MFLV27,BSE-MFLV27,MFLV27,EQ,CASH,F,INE414G07GY6,1.0,0.01,0,1,MFLV27,0
BSE,938250,87SCL27A,BSE-87SCL27A,894IHFL25A,EQ,CASH,F,INE148I07MY4,1.0,0.01,0,1,87SCL27A,0
BSE,938430,MFL25D,BSE-MFL25D,Muthoot Fincorp Ltd. - (MFL020223),EQ,CASH,F,INE549K07BR6,1.0,0.01,0,1,MFL25D,0
BSE,938282,735MFL25,BSE-735MFL25,735MFL25,EQ,CASH,F,INE414G07HB2,1.0,0.01,0,1,735MFL25,0
BSE,938240,88SCL25,BSE-88SCL25,88IHF25,EQ,CASH,F,INE148I07MQ0,1.0,0.01,0,1,88SCL25,0
BSE,938388,945IFSL25,BSE-945IFSL25,Incred Financial Services Ltd. - (945IFSL25),EQ,CASH,F,INE321N07301,1.0,0.01,0,1,945IFSL25,0
BSE,938226,79NHIT47,BSE-79NHIT47,National Highways Infra Trust - (79NHIT47),EQ,CASH,F,INE0H7R07033,1.0,0.01,0,1,79NHIT47,0
BSE,938254,89SCL24A,BSE-89SCL24A,87IHFL27A,EQ,CASH,F,INE148I07NA2,1.0,0.01,0,1,89SCL24A,0
BSE,938268,MFLTDVII27,BSE-MFLTDVII27,MFLTDVI27,EQ,CASH,F,INE414G07GZ3,1.0,0.01,0,1,MFLTDVII27,0
BSE,938320,965SCL25C,BSE-965SCL25C,939IHFL27,EQ,CASH,F,INE148I07ND6,1.0,0.01,0,1,965SCL25C,0
BSE,938314,98SCL27,BSE-98SCL27,IHFL281222A,EQ,CASH,F,INE148I07NL9,1.0,0.01,0,1,98SCL27,0
BSE,938382,865IIFL28,BSE-865IIFL28,865IIFL28,EQ,CASH,F,INE530B07310,1.0,0.01,0,1,865IIFL28,0
BSE,938370,10EFSL33B,BSE-10EFSL33B,10EFSL33,EQ,CASH,F,INE532F07DH9,1.0,0.01,0,1,10EFSL33B,0
BSE,938284,750MFL27,BSE-750MFL27,750MFL27,EQ,CASH,F,INE414G07HH9,1.0,0.01,0,1,750MFL27,0
BSE,938248,955SCL27A,BSE-955SCL27A,IHFL031122B,EQ,CASH,F,INE148I07MS6,1.0,0.01,0,1,955SCL27A,0
BSE,938312,916SCL25,BSE-916SCL25,916IHFL25,EQ,CASH,F,INE148I07NM7,1.0,0.01,0,1,916SCL25,0
BSE,938442,81MFL28,BSE-81MFL28,81MFL28,EQ,CASH,F,INE414G07HQ0,1.0,0.01,0,1,81MFL28,0
BSE,938498,SFIL25,BSE-SFIL25,ICCL250423,EQ,CASH,F,INE244L07473,1.0,0.01,0,1,SFIL25,0
BSE,938384,9IIFL28A,BSE-9IIFL28A,9IIFL28,EQ,CASH,F,INE530B07260,1.0,0.01,0,1,9IIFL28A,0
BSE,938266,MFLTDVI25,BSE-MFLTDVI25,MFLTDVI25,EQ,CASH,F,INE414G07HA4,1.0,0.01,0,1,MFLTDVI25,0
BSE,938258,93SCL24A,BSE-93SCL24A,915IHFL27A,EQ,CASH,F,INE148I07MZ1,1.0,0.01,0,1,93SCL24A,0
BSE,938262,MFLIV25,BSE-MFLIV25,MFLIV25,EQ,CASH,F,INE414G07GX8,1.0,0.01,0,1,MFLIV25,0
BSE,938242,93SCL25,BSE-93SCL25,93IHF25,EQ,CASH,F,INE148I07MR8,1.0,0.01,0,1,93SCL25,0
